250
23.151622	63.404118
-13.910418	1.979000
45.029818	-71.299560
-0.114901	-53.899403
-61.023238	-14.664202
-19.367759	49.425880
15.965941	87.071621
-38.727528	37.079999
-3.678190	36.388217
-47.003399	11.014268
17.849187	90.913206
71.994605	-11.488445
53.746396	9.837459
-57.025782	21.152069
-75.877391	22.769066
-33.255478	54.301308
-5.007212	33.551942
48.663257	-30.467399
35.262919	-71.920171
6.434731	25.705673
5.804182	38.474706
19.710405	22.389819
-61.034684	-20.138552
-74.625165	-48.916031
-55.799615	-19.352152
3.630369	80.433313
-34.973621	-16.746696
41.578924	69.852819
-59.911498	69.562604
-7.818390	-82.731045
-36.163037	47.715074
70.348912	-61.532046
1.997238	42.888578
15.747278	-30.869640
-67.612652	35.747374
75.566567	-49.341520
27.434085	11.235334
-84.293937	16.515097
12.983628	83.288848
-74.281597	-13.269057
5.517819	37.493314
22.770291	36.335131
65.141883	1.594263
91.680893	2.569234
36.527501	73.917108
-48.809929	50.151301
57.563554	40.565190
82.456247	-50.645914
-17.648956	-15.611039
68.244483	41.925167
-80.194814	-2.407762
16.613974	-18.764095
-52.914074	-18.242506
30.458217	-56.140657
-22.174589	9.810568
20.202073	-12.911225
66.295220	7.263374
-41.613232	-54.889356
0.806901	94.318226
-7.813662	-63.531755
52.456958	-13.473795
-69.249270	-31.989851
-26.608195	-74.050231
-58.956374	4.623567
44.166155	-6.021606
75.229418	-61.413566
-40.975606	54.657424
-36.524165	-49.285032
-76.024140	64.752597
37.677790	-20.832183
23.244465	46.774773
42.489549	-63.258617
7.029395	-72.099074
-48.313893	67.362909
-70.244041	-60.710720
15.005459	56.827114
20.625855	-69.230722
-44.062887	-48.244404
-25.333132	-76.701406
-56.295908	-47.250022
95.419230	-19.179531
21.789508	-23.442946
-84.886652	16.028734
27.651457	91.278998
54.894583	43.185235
80.727674	15.135396
-17.023354	10.858845
-59.079892	52.520173
-26.556871	9.257756
-77.480899	-4.752463
2.023350	61.695559
88.818594	11.410638
59.706957	77.939409
-17.752809	-79.769589
-30.668544	47.966031
-14.725636	58.653351
16.100147	-26.158286
66.843561	-0.630815
95.049186	-19.772635
8.770592	41.418337
17.723750	2.254533
88.735063	28.946161
-57.181166	64.962208
-27.354098	56.472860
-29.613722	92.474518
-55.092378	-65.296755
50.955880	-63.574785
50.516218	38.104686
-53.114780	16.788760
-47.529672	-8.478030
24.173376	20.231610
-38.623874	23.730205
0.188356	10.354549
2.983478	21.506548
-88.900072	-39.858342
64.515542	-21.670337
-39.078980	-5.317306
-16.127554	-27.820077
-48.353547	-53.645037
64.831209	73.117924
-8.641973	-56.054798
-85.196106	-13.779597
8.104588	-95.825768
-13.122193	-87.178241
41.590901	20.573932
60.523269	-35.831405
-67.019449	-21.722861
-7.333356	2.309651
-6.987412	1.014715
67.425913	-62.703478
-48.013219	18.922329
-5.257133	66.141003
-88.914862	-23.061179
52.584618	5.065408
50.034670	-7.800887
-98.357081	13.635509
-18.964368	-80.729648
9.963136	-28.877048
-41.398578	-24.218844
12.505080	49.666245
26.653610	61.392971
-15.089941	-23.786000
7.036581	75.712356
-90.013021	-29.650486
-20.235117	-28.270552
-17.663227	21.951697
54.401109	-21.943241
1.889538	-92.422209
16.760388	-55.411920
85.967645	-46.417173
-70.289447	-70.358995
44.228796	72.255261
12.780743	-14.419715
59.729375	36.042553
-57.368428	-27.173510
-6.494525	30.954515
62.709893	17.640080
23.926531	-46.615214
-77.964312	21.750743
-64.467502	8.565087
14.754332	-53.384992
-49.372935	-67.385246
-57.795214	2.620118
-7.918872	-97.188222
27.594990	-69.887915
43.765711	54.007132
-96.880327	-7.488288
56.635887	-32.637733
54.205254	-16.325268
74.577693	60.055524
25.110120	23.992908
-3.335085	-20.875801
-0.423027	96.130925
51.762145	63.411676
37.866350	-30.537599
2.087698	39.232971
-32.749165	-14.944481
33.926370	14.553154
-78.435030	55.864859
-11.743687	-65.119887
13.018653	85.620642
90.022369	-42.960323
-54.862128	8.528312
-41.741193	63.217361
11.546700	97.842954
-14.478358	-89.414767
-69.896487	-17.310668
-74.806751	-9.166960
-13.680678	-42.826120
-39.237728	-37.993461
-55.832729	-48.825432
5.843744	-20.929595
-35.089385	-45.183852
23.958733	-80.693823
40.896573	-90.142555
18.725736	44.053379
79.740697	-59.192337
27.861269	-91.102226
19.697448	-40.707721
-21.609279	-93.222625
70.432353	-32.793789
45.426255	-29.647267
-76.895424	-1.667060
44.175433	-62.339400
-42.824049	73.223786
-68.357742	31.853052
-3.863816	23.799631
2.139878	-96.996545
89.048623	-19.567481
-23.109049	19.954102
18.759570	-95.864076
14.924932	-82.005184
-36.127355	-78.164829
82.051277	19.538043
68.910385	-0.259257
23.346132	-8.811040
64.784711	38.265347
16.568791	-48.550487
68.317017	-30.704961
-36.018221	-51.009746
-30.196693	-65.054780
-24.610034	67.274071
77.323469	-4.765450
-0.606568	22.404467
-26.178409	48.058760
-32.481474	-18.548438
-63.013003	-14.333975
-34.417600	15.173320
43.786964	80.597303
-52.239734	0.248463
-12.243167	96.385917
30.729817	-6.547966
72.519315	-3.892506
-33.920454	33.142939
-65.448048	0.833105
-79.618994	5.718182
-77.270081	-46.507206
79.135893	50.543823
-66.688727	-67.033089
-28.178656	80.783954
71.588991	-52.737172
-19.507308	-62.253711
83.319236	6.941285
-60.340863	-65.915153
-26.437665	-69.652356
86.568575	6.571402
3.680792	-23.605583
9.735299	-7.853633
-89.795877	-36.538472
-29.591875	-1.942709
