141
-73.561184	10.115313
72.687617	36.508138
-93.006161	-11.960425
-12.034575	53.222344
-33.668846	45.910737
-0.259645	9.331919
-55.072128	-75.403867
-2.957602	74.808458
28.285050	-10.352547
-14.221490	51.207702
11.718130	51.330879
-29.799300	-4.670407
-65.012934	-28.819091
23.039796	-45.313590
49.557074	-38.854734
53.088872	-49.422854
34.203195	-73.617178
88.489680	-11.083363
-28.400932	-66.039808
-0.185187	-9.566760
81.556825	56.530866
-5.611288	59.228461
75.129478	34.450312
-14.926763	56.533154
17.829309	-5.572819
86.363932	18.152802
1.267101	-56.312229
90.410207	-27.548097
-8.290649	66.162028
58.133006	-11.795453
24.806759	91.101651
32.695732	-46.701811
44.630968	12.215577
-0.595900	-43.209178
19.919536	57.793603
72.253728	65.413653
-72.057843	45.088416
74.418834	-25.179346
-56.762497	15.202020
86.689857	-19.669614
56.984154	-51.474286
21.708545	78.636782
25.883972	84.829374
43.138720	-64.997118
-68.055682	-4.213571
34.466692	-85.930950
-38.778903	87.366611
17.717384	-67.482734
-64.790976	49.512723
89.057163	31.595958
8.766395	19.530618
-53.079422	63.953546
57.699107	17.811923
-12.748044	9.947886
-27.007280	93.234898
-11.963576	26.099986
-37.195061	84.363057
-55.335076	-25.102746
21.033935	67.172874
17.650447	-27.309041
96.243487	8.338470
-82.698018	-48.780754
-58.044998	-37.078039
80.750319	4.139261
-67.552798	-71.277558
-18.095956	80.322244
-3.100554	-6.065232
26.632251	-37.804217
-6.729193	-57.786116
42.995693	-56.284248
37.743454	-50.798556
-46.783029	-73.585835
-31.157933	50.877997
77.847729	42.087275
-50.704995	-9.722130
86.244855	23.133516
-48.342004	26.220635
39.106439	-19.268024
-61.303629	-38.585155
38.590903	26.071913
6.290291	-64.759710
4.380407	74.256427
22.722565	-45.713576
70.907922	-68.507972
-48.116272	34.116096
-54.808521	65.193306
-35.180744	-2.322685
52.744751	47.535100
27.205189	-50.171812
46.863366	-32.098972
-39.446432	-74.571602
82.001239	-23.570418
40.278413	34.468386
-74.465174	-59.806192
-24.463653	-49.961420
20.540296	25.090109
3.588914	81.886849
-16.948522	-35.427537
45.844115	36.769945
28.282381	-36.823480
46.429355	-68.470318
52.014138	-81.618019
93.530798	21.793270
78.990488	-61.170694
-55.315809	-19.600412
56.181273	67.842403
-18.100045	-19.519893
54.350007	-50.175063
73.148213	36.437213
-56.763448	-37.415628
50.402408	-26.452679
20.891201	-23.313022
10.097566	-22.911516
62.624894	-30.028805
1.483424	33.233644
-14.106913	69.899709
30.846675	0.851550
-26.296788	37.049886
73.867183	30.373473
22.091740	-15.610859
0.741475	-67.171815
-81.365574	37.064973
-71.465740	5.742331
-55.131819	31.988426
0.620379	20.011448
-59.965268	-72.519796
39.100265	10.846637
70.752042	19.336420
57.737077	5.300589
-41.750317	25.665708
-14.906266	9.274073
-61.840583	48.897767
-57.428756	-79.975509
40.037530	-65.955155
66.608854	45.611417
55.178603	52.699050
-88.580107	21.969544
79.694360	3.226145
1.234308	-48.876689
94.320627	16.224784
-62.274354	3.952012
